"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Darmanis","Variance","Refined Louvain","estimated",1500,1500,0.59186452892931,FALSE
"Darmanis","DIFS","SC3","estimated",1500,1500,0.71697721378949,FALSE
"Darmanis","FEAST","SC3","estimated",1500,1500,0.77090098627378,FALSE
"Darmanis","GateOnly","SC3","estimated",1500,1500,0.607187819119024,FALSE
"Darmanis","Seurat","SC3","estimated",1500,1500,0.618659965751681,FALSE
"Darmanis","Variance","SC3","estimated",1500,1500,0.601670897732534,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",2500,2500,0.56908783989642,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",2500,2500,0.562276140364652,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",2500,2346,0.587024207510404,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",2500,2500,0.613037083528319,FALSE
"Darmanis","Variance","Refined Louvain","estimated",2500,2500,0.568167532359869,FALSE
"Darmanis","DIFS","SC3","estimated",2500,2500,0.590487937257392,FALSE
"Darmanis","FEAST","SC3","estimated",2500,2500,0.634511690270357,FALSE
"Darmanis","GateOnly","SC3","estimated",2500,2346,0.615092828303918,FALSE
"Darmanis","Seurat","SC3","estimated",2500,2500,0.629902524023839,FALSE
"Darmanis","Variance","SC3","estimated",2500,2500,0.620201097540181,FALSE
"Darmanis","DIFS","Refined Louvain","true",0,2346,0.652880323187495,FALSE
"Darmanis","FEAST","Refined Louvain","true",0,2346,0.591738933869126,FALSE
"Darmanis","GateOnly","Refined Louvain","true",0,2346,0.657829737184844,FALSE
"Darmanis","Seurat","Refined Louvain","true",0,2346,0.653333011825257,FALSE
"Darmanis","Variance","Refined Louvain","true",0,2346,0.648723756394224,FALSE
"Darmanis","DIFS","SC3","true",0,2346,0.815187473049859,FALSE
"Darmanis","FEAST","SC3","true",0,2346,0.827464432700437,FALSE
"Darmanis","GateOnly","SC3","true",0,2346,0.732023534052583,FALSE
"Darmanis","Seurat","SC3","true",0,2346,0.76141152308114,FALSE
"Darmanis","Variance","SC3","true",0,2346,0.749735669190107,FALSE
"Darmanis","DIFS","Refined Louvain","true",100,100,0.659712111278609,FALSE
"Darmanis","FEAST","Refined Louvain","true",100,100,0.433611691348943,FALSE
"Darmanis","GateOnly","Refined Louvain","true",100,100,0.539211442179358,FALSE
"Darmanis","Seurat","Refined Louvain","true",100,100,0.597570519512169,FALSE
"Darmanis","Variance","Refined Louvain","true",100,100,0.753627117104462,FALSE
"Darmanis","DIFS","SC3","true",100,100,0.676707669236129,FALSE
"Darmanis","FEAST","SC3","true",100,100,0.460706435849482,FALSE
"Darmanis","GateOnly","SC3","true",100,100,0.664103018827155,FALSE
"Darmanis","Seurat","SC3","true",100,100,0.617671621575457,FALSE
"Darmanis","Variance","SC3","true",100,100,0.688203898719201,FALSE
"Darmanis","DIFS","Refined Louvain","true",200,200,0.625636000998346,FALSE
"Darmanis","FEAST","Refined Louvain","true",200,200,0.73208152836938,FALSE
"Darmanis","GateOnly","Refined Louvain","true",200,200,0.616984727001222,FALSE
"Darmanis","Seurat","Refined Louvain","true",200,200,0.535993356201119,FALSE
"Darmanis","Variance","Refined Louvain","true",200,200,0.745333203525314,FALSE
"Darmanis","DIFS","SC3","true",200,200,0.731910392624654,FALSE
"Darmanis","FEAST","SC3","true",200,200,0.720422200006116,FALSE
"Darmanis","GateOnly","SC3","true",200,200,0.629266681162416,FALSE
"Darmanis","Seurat","SC3","true",200,200,0.657608738459954,FALSE
"Darmanis","Variance","SC3","true",200,200,0.701339284818945,FALSE
"Darmanis","DIFS","Refined Louvain","true",300,300,0.686661943249482,FALSE
"Darmanis","FEAST","Refined Louvain","true",300,300,0.756869543627761,FALSE
"Darmanis","GateOnly","Refined Louvain","true",300,300,0.636361285696131,FALSE
"Darmanis","Seurat","Refined Louvain","true",300,300,0.601274135136048,FALSE
"Darmanis","Variance","Refined Louvain","true",300,300,0.658708526233156,FALSE
"Darmanis","DIFS","SC3","true",300,300,0.743321768165256,FALSE
"Darmanis","FEAST","SC3","true",300,300,0.782330377929319,FALSE
"Darmanis","GateOnly","SC3","true",300,300,0.71635341318686,FALSE
"Darmanis","Seurat","SC3","true",300,300,0.685325156071166,FALSE
"Darmanis","Variance","SC3","true",300,300,0.712414435309779,FALSE
"Darmanis","DIFS","Refined Louvain","true",500,500,0.633814041508993,FALSE
"Darmanis","FEAST","Refined Louvain","true",500,500,0.734582223358716,FALSE
"Darmanis","GateOnly","Refined Louvain","true",500,500,0.616790422925556,FALSE
"Darmanis","Seurat","Refined Louvain","true",500,500,0.692146742370473,FALSE
"Darmanis","Variance","Refined Louvain","true",500,500,0.658153397775929,FALSE
"Darmanis","DIFS","SC3","true",500,500,0.724350325575742,FALSE
"Darmanis","FEAST","SC3","true",500,500,0.80830291627001,FALSE
"Darmanis","GateOnly","SC3","true",500,500,0.722132903963805,FALSE
"Darmanis","Seurat","SC3","true",500,500,0.717189675126987,FALSE
"Darmanis","Variance","SC3","true",500,500,0.696375479249647,FALSE
