"data.name","fmethod","clust","n","k_policy","gate_rule","gate_rule_src","seed","ARI","FM","Jaccard","Purity","nfeat","kfound","k_used","stage1_n","stage2_n","ratio","total","dropped","elapsed","set"
"Zhengmix4eq","GateOnly","Refined Louvain",0,"true","submitted","default",1,0.982708630217353,0.987028636759916,0.974389468577633,0.993490235353029,1935,4,4,NA,NA,NA,3994,0,39.848,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",0,"estimated","submitted","default",1,0.251744216737345,0.426860085097714,0.18365046944028,0.993490235353029,1935,NA,26,NA,NA,NA,NA,NA,41.408,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",100,"true","submitted","default",1,0.636579059394834,0.758717011895554,0.593273441356258,0.729093640460691,100,4,4,NA,NA,NA,3994,0,42.375,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",100,"estimated","submitted","default",1,0.186754247569242,0.348008534345352,0.140582587997199,0.883825738607912,100,NA,26,NA,NA,NA,NA,NA,46.024,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",200,"true","submitted","default",1,0.678368637284131,0.789056333733883,0.631617494444246,0.744116174261392,200,4,4,NA,NA,NA,3994,0,37.055,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",200,"estimated","submitted","default",1,0.214742551830491,0.383975991873706,0.158026206079763,0.948923385077616,200,NA,26,NA,NA,NA,NA,NA,42.221,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",300,"true","submitted","default",1,0.703551506967289,0.809035050508066,0.656318448740435,0.746870305458187,300,3,4,NA,NA,NA,3994,0,42.482,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",300,"estimated","submitted","default",1,0.236125786118898,0.408116536442386,0.173136976420145,0.975963945918878,300,NA,26,NA,NA,NA,NA,NA,43.908,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",500,"true","submitted","default",1,0.959445494414031,0.969576796307431,0.940950079652355,0.984476715072609,500,4,4,NA,NA,NA,3994,0,38.531,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",500,"estimated","submitted","default",1,0.231709918825382,0.405875233596988,0.168747368215991,0.984226339509264,500,NA,26,NA,NA,NA,NA,NA,41.213,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",750,"true","submitted","default",1,0.967779118276047,0.975828478880344,0.952797903741093,0.987731597396094,750,4,4,NA,NA,NA,3994,0,37.764,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",750,"estimated","submitted","default",1,0.248062878123314,0.421622549482544,0.181537708251623,0.987481221832749,750,NA,26,NA,NA,NA,NA,NA,45.792,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",1000,"true","submitted","default",1,0.982055173039717,0.986538290095439,0.973434197693949,0.993239859789685,1000,4,4,NA,NA,NA,3994,0,37.849,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",1000,"estimated","submitted","default",1,0.259749002987757,0.434015455320252,0.190138873235909,0.992739108662995,1000,NA,26,NA,NA,NA,NA,NA,50.702,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",1500,"true","submitted","default",1,0.980090639927853,0.985064582147986,0.970568728278443,0.992488733099649,1500,4,4,NA,NA,NA,3994,0,39.069,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",1500,"estimated","submitted","default",1,0.304018133735794,0.473259994930219,0.226264585792035,0.992488733099649,1500,NA,26,NA,NA,NA,NA,NA,51.145,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",2500,"true","submitted","default",1,0.982708630217353,0.987028636759916,0.974389468577633,0.993490235353029,1935,4,4,NA,NA,NA,3994,0,42.199,"ncurve"
"Zhengmix4eq","GateOnly","Refined Louvain",2500,"estimated","submitted","default",1,0.251744216737345,0.426860085097714,0.18365046944028,0.993490235353029,1935,NA,26,NA,NA,NA,NA,NA,41.469,"ncurve"
"Zhengmix4eq","GateOnly","SC3",0,"true","submitted","default",1,0.979507790326001,0.984627209109145,0.969719906165723,0.992238357536304,1935,4,4,NA,NA,NA,3994,0,691.481,"ncurve"
"Zhengmix4eq","GateOnly","SC3",0,"estimated","submitted","default",1,0.518165024833575,0.645551968793364,0.417892621027297,0.99399098647972,1935,NA,26,NA,NA,NA,NA,NA,1375.373,"ncurve"
"Zhengmix4eq","GateOnly","SC3",100,"true","submitted","default",1,0.268642043763846,0.548209011206867,0.346311137732551,0.541812719078618,100,4,4,NA,NA,NA,3994,0,567.921,"ncurve"
"Zhengmix4eq","GateOnly","SC3",100,"estimated","submitted","default",1,0.256093766581026,0.405307747374022,0.206801626882023,0.790185277916875,100,NA,26,NA,NA,NA,NA,NA,1351.944,"ncurve"
"Zhengmix4eq","GateOnly","SC3",200,"true","submitted","default",1,0.67024603173356,0.781923008464943,0.623460540671195,0.742113169754632,200,4,4,NA,NA,NA,3994,0,609.899,"ncurve"
"Zhengmix4eq","GateOnly","SC3",200,"estimated","submitted","default",1,0.309857952518066,0.461728656569387,0.242184073799579,0.834251377065598,200,NA,26,NA,NA,NA,NA,NA,1065.889,"ncurve"
"Zhengmix4eq","GateOnly","SC3",300,"true","submitted","default",1,0.696956570160536,0.803744030616704,0.649767067015223,0.745117676514772,300,4,4,NA,NA,NA,3994,0,751.014,"ncurve"
"Zhengmix4eq","GateOnly","SC3",300,"estimated","submitted","default",1,0.231787378141632,0.387784934267355,0.1802808351617,0.880821231847772,300,NA,26,NA,NA,NA,NA,NA,1201.034,"ncurve"
"Zhengmix4eq","GateOnly","SC3",500,"true","submitted","default",1,0.703300634978629,0.808353947764477,0.655868770121015,0.746870305458187,500,4,4,NA,NA,NA,3994,0,783.532,"ncurve"
"Zhengmix4eq","GateOnly","SC3",500,"estimated","submitted","default",1,0.284782556486838,0.448305886819216,0.214803389331512,0.957185778668002,500,NA,26,NA,NA,NA,NA,NA,1768.436,"ncurve"
"Zhengmix4eq","GateOnly","SC3",750,"true","submitted","default",1,0.704861702151548,0.809857371550913,0.657530223956416,0.747621432148222,750,4,4,NA,NA,NA,3994,0,759.35,"ncurve"
"Zhengmix4eq","GateOnly","SC3",750,"estimated","submitted","default",1,0.373393373999835,0.53067977460694,0.285634426227053,0.980220330495744,750,NA,26,NA,NA,NA,NA,NA,1709.162,"ncurve"
"Zhengmix4eq","GateOnly","SC3",1000,"true","submitted","default",1,0.979447731511243,0.984582216751792,0.969632628363544,0.992238357536304,1000,4,4,NA,NA,NA,3994,0,759.2,"ncurve"
"Zhengmix4eq","GateOnly","SC3",1000,"estimated","submitted","default",1,0.534595869443488,0.657522890439792,0.434267261325576,0.988733099649474,1000,NA,26,NA,NA,NA,NA,NA,1651.522,"ncurve"
"Zhengmix4eq","GateOnly","SC3",1500,"true","submitted","default",1,0.985399154860866,0.989046697103909,0.978330743787946,0.99449173760641,1500,4,4,NA,NA,NA,3994,0,751.038,"ncurve"
"Zhengmix4eq","GateOnly","SC3",1500,"estimated","submitted","default",1,0.505075009306722,0.635632428417848,0.405221839241699,0.993740610916375,1500,NA,26,NA,NA,NA,NA,NA,1411.889,"ncurve"
"Zhengmix4eq","GateOnly","SC3",2500,"true","submitted","default",1,0.979507790326001,0.984627209109145,0.969719906165723,0.992238357536304,1935,4,4,NA,NA,NA,3994,0,730.22,"ncurve"
"Zhengmix4eq","GateOnly","SC3",2500,"estimated","submitted","default",1,0.518165024833575,0.645551968793364,0.417892621027297,0.99399098647972,1935,NA,26,NA,NA,NA,NA,NA,1298.783,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",0,"true","submitted","default",1,0.691054086366012,0.798961321966568,0.643917314388747,0.745868803204807,1935,4,4,NA,NA,NA,3994,0,39.876,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",0,"estimated","submitted","default",1,0.249533943306956,0.420690940661745,0.183803515644049,0.965197796695043,1935,NA,26,NA,NA,NA,NA,NA,41.217,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",100,"true","submitted","default",1,0.69466934632195,0.794871289372878,0.644320594333863,0.751377065598398,100,4,4,NA,NA,NA,3994,0,37.711,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",100,"estimated","submitted","default",1,0.211501551387747,0.373603185563815,0.159648792461887,0.890335503254882,100,NA,26,NA,NA,NA,NA,NA,34.92,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",200,"true","submitted","default",1,0.690377161612762,0.798329978413268,0.643212631937859,0.745618427641462,200,4,4,NA,NA,NA,3994,0,34.88,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",200,"estimated","submitted","default",1,0.227014660436982,0.391622178112599,0.170106472878083,0.916875312969454,200,NA,26,NA,NA,NA,NA,NA,39.73,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",300,"true","submitted","default",1,0.690437386363027,0.798447760947399,0.643301943628507,0.745618427641462,300,4,4,NA,NA,NA,3994,0,39.402,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",300,"estimated","submitted","default",1,0.208250792148459,0.372045869945407,0.156011911497515,0.908362543815724,300,NA,26,NA,NA,NA,NA,NA,41.034,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",500,"true","submitted","default",1,0.69067963072503,0.798581941577417,0.643514460054376,0.745618427641462,500,4,4,NA,NA,NA,3994,0,43.988,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",500,"estimated","submitted","default",1,0.235116097666939,0.403891332194271,0.173977008263506,0.952428642964447,500,NA,26,NA,NA,NA,NA,NA,40.86,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",750,"true","submitted","default",1,0.690992053412418,0.798842000447909,0.643826215821249,0.745868803204807,750,4,4,NA,NA,NA,3994,0,37.715,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",750,"estimated","submitted","default",1,0.221052925800093,0.392174663309677,0.161967622273436,0.956184276414622,750,NA,26,NA,NA,NA,NA,NA,50.253,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",1000,"true","submitted","default",1,0.690573743723808,0.798696478970903,0.643496271967756,0.745868803204807,1000,4,4,NA,NA,NA,3994,0,38.809,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",1000,"estimated","submitted","default",1,0.25800484959672,0.426968512208886,0.191385635153045,0.961191787681522,1000,NA,26,NA,NA,NA,NA,NA,38.476,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",1500,"true","submitted","default",1,0.691054086366012,0.798961321966568,0.643917314388747,0.745868803204807,1500,4,4,NA,NA,NA,3994,0,42.417,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",1500,"estimated","submitted","default",1,0.286288709776333,0.453219658726294,0.213983342058449,0.969954932398598,1500,NA,26,NA,NA,NA,NA,NA,46.071,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",2500,"true","submitted","default",1,0.691054086366012,0.798961321966568,0.643917314388747,0.745868803204807,2500,4,4,NA,NA,NA,3994,0,54.113,"ncurve"
"Zhengmix4eq","Seurat","Refined Louvain",2500,"estimated","submitted","default",1,0.284033855507867,0.452255910325314,0.211581134481322,0.973209814722083,2500,NA,26,NA,NA,NA,NA,NA,43.715,"ncurve"
"Zhengmix4eq","Seurat","SC3",0,"true","submitted","default",1,0.693075049684459,0.80010261565853,0.645703324340543,0.747621432148222,1935,4,4,NA,NA,NA,3994,0,630.552,"ncurve"
"Zhengmix4eq","Seurat","SC3",0,"estimated","submitted","default",1,0.348003782340428,0.507307660272035,0.265104959472864,0.959188783174762,1935,NA,26,NA,NA,NA,NA,NA,1758.311,"ncurve"
"Zhengmix4eq","Seurat","SC3",100,"true","submitted","default",1,0.685250515802998,0.793462079765345,0.637844113376324,0.747621432148222,100,4,4,NA,NA,NA,3994,0,464.249,"ncurve"
"Zhengmix4eq","Seurat","SC3",100,"estimated","submitted","default",1,0.279777209758949,0.436846538757203,0.215540075243018,0.849023535302954,100,NA,26,NA,NA,NA,NA,NA,825.568,"ncurve"
"Zhengmix4eq","Seurat","SC3",200,"true","submitted","default",1,0.706076104529934,0.810800977593392,0.658730208895065,0.747871807711567,200,4,4,NA,NA,NA,3994,0,422.737,"ncurve"
"Zhengmix4eq","Seurat","SC3",200,"estimated","submitted","default",1,0.311101296730391,0.468650708721179,0.238501380507757,0.874561842764146,200,NA,26,NA,NA,NA,NA,NA,764.763,"ncurve"
"Zhengmix4eq","Seurat","SC3",300,"true","submitted","default",1,0.694569164751572,0.800941448185448,0.647024630410596,0.748372558838257,300,4,4,NA,NA,NA,3994,0,426.232,"ncurve"
"Zhengmix4eq","Seurat","SC3",300,"estimated","submitted","default",1,0.302155485257185,0.461453683913585,0.230600154260681,0.888582874311467,300,NA,26,NA,NA,NA,NA,NA,969.364,"ncurve"
"Zhengmix4eq","Seurat","SC3",500,"true","submitted","default",1,0.693075049684459,0.80010261565853,0.645703324340543,0.747621432148222,500,4,4,NA,NA,NA,3994,0,518.13,"ncurve"
"Zhengmix4eq","Seurat","SC3",500,"estimated","submitted","default",1,0.278433235540894,0.445661590779848,0.20785806889816,0.925388082123185,500,NA,26,NA,NA,NA,NA,NA,839.621,"ncurve"
"Zhengmix4eq","Seurat","SC3",750,"true","submitted","default",1,0.693075049684459,0.80010261565853,0.645703324340543,0.747621432148222,750,4,4,NA,NA,NA,3994,0,486.279,"ncurve"
"Zhengmix4eq","Seurat","SC3",750,"estimated","submitted","default",1,0.3158073591617,0.477978533093584,0.239041564705114,0.937406109163746,750,NA,26,NA,NA,NA,NA,NA,930.651,"ncurve"
"Zhengmix4eq","Seurat","SC3",1000,"true","submitted","default",1,0.693075049684459,0.80010261565853,0.645703324340543,0.747621432148222,1000,4,4,NA,NA,NA,3994,0,556.678,"ncurve"
"Zhengmix4eq","Seurat","SC3",1000,"estimated","submitted","default",1,0.406594499653722,0.555665837703651,0.316034382440609,0.940911367050576,1000,NA,26,NA,NA,NA,NA,NA,944.882,"ncurve"
"Zhengmix4eq","Seurat","SC3",1500,"true","submitted","default",1,0.703976883114792,0.809187653783422,0.656664223154192,0.747621432148222,1500,4,4,NA,NA,NA,3994,0,609.315,"ncurve"
"Zhengmix4eq","Seurat","SC3",1500,"estimated","submitted","default",1,0.342886690681656,0.503185640522267,0.260639169788602,0.964697045568353,1500,NA,26,NA,NA,NA,NA,NA,1168.868,"ncurve"
"Zhengmix4eq","Seurat","SC3",2500,"true","submitted","default",1,0.704463175188262,0.809456814047516,0.657099039577907,0.747871807711567,2500,4,4,NA,NA,NA,3994,0,759.214,"ncurve"
"Zhengmix4eq","Seurat","SC3",2500,"estimated","submitted","default",1,0.304181329427148,0.467750201710735,0.229433107832072,0.937406109163746,2500,NA,26,NA,NA,NA,NA,NA,1280.285,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",0,"true","submitted","default",1,0.983374670225232,0.987528245298701,0.975363740792761,0.993740610916375,1935,4,4,NA,NA,NA,3994,0,47.785,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",0,"estimated","submitted","default",1,0.268942170280661,0.442623483721833,0.197416548918217,0.993740610916375,1935,NA,26,NA,NA,NA,NA,NA,41.813,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",100,"true","submitted","default",1,0.688600146114812,0.796376529431608,0.641234215257609,0.747371056584877,100,4,4,NA,NA,NA,3994,0,49.529,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",100,"estimated","submitted","default",1,0.261015731589213,0.430160672527395,0.193585838255156,0.966950425638458,100,NA,26,NA,NA,NA,NA,NA,40.603,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",200,"true","submitted","default",1,0.961967880779625,0.971469161313255,0.944521178412495,0.985478217325989,200,4,4,NA,NA,NA,3994,0,42.098,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",200,"estimated","submitted","default",1,0.281195877023236,0.451342509372981,0.208438811829025,0.983975963945919,200,NA,26,NA,NA,NA,NA,NA,45.251,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",300,"true","submitted","default",1,0.969065919288595,0.976793813673053,0.954640253585984,0.988232348522784,300,4,4,NA,NA,NA,3994,0,39.332,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",300,"estimated","submitted","default",1,0.278003685278564,0.44922918724478,0.205478137960702,0.987731597396094,300,NA,26,NA,NA,NA,NA,NA,41.934,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",500,"true","submitted","default",1,0.97093436062916,0.978195662096062,0.957321890014443,0.988983475212819,500,4,4,NA,NA,NA,3994,0,40.59,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",500,"estimated","submitted","default",1,0.269969346032815,0.442557675020389,0.198705716585145,0.989233850776164,500,NA,26,NA,NA,NA,NA,NA,67.356,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",750,"true","submitted","default",1,0.978763144621179,0.984068766333127,0.968637175977189,0.991987981972959,750,4,4,NA,NA,NA,3994,0,39.76,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",750,"estimated","submitted","default",1,0.272702591924449,0.445299831939559,0.20078494876015,0.990736104156234,750,NA,26,NA,NA,NA,NA,NA,48.007,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",1000,"true","submitted","default",1,0.978745180918704,0.98405545710263,0.968611380931253,0.991987981972959,1000,4,4,NA,NA,NA,3994,0,43.235,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",1000,"estimated","submitted","default",1,0.27290199961234,0.445849685072762,0.200773440050635,0.991487230846269,1000,NA,26,NA,NA,NA,NA,NA,46.085,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",1500,"true","submitted","default",1,0.979437818189005,0.984574826951119,0.969618293289409,0.992238357536304,1500,4,4,NA,NA,NA,3994,0,42.407,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",1500,"estimated","submitted","default",1,0.276698046747155,0.449195065825537,0.203877229574727,0.992488733099649,1500,NA,26,NA,NA,NA,NA,NA,46.965,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",2500,"true","submitted","default",1,0.981383255712278,0.986034327560109,0.972453356250916,0.992989484226339,2500,4,4,NA,NA,NA,3994,0,57.451,"ncurve"
"Zhengmix4eq","Variance","Refined Louvain",2500,"estimated","submitted","default",1,0.258453259187536,0.432989559072272,0.189029006499945,0.993239859789685,2500,NA,26,NA,NA,NA,NA,NA,43.433,"ncurve"
"Zhengmix4eq","Variance","SC3",0,"true","submitted","default",1,0.984041391181789,0.988028369176493,0.976339981260079,0.99399098647972,1935,4,4,NA,NA,NA,3994,0,696.668,"ncurve"
"Zhengmix4eq","Variance","SC3",0,"estimated","submitted","default",1,0.520682596333564,0.647563102177324,0.420273199531887,0.99449173760641,1935,NA,26,NA,NA,NA,NA,NA,1388.947,"ncurve"
"Zhengmix4eq","Variance","SC3",100,"true","submitted","default",1,0.706400713252361,0.811072427804568,0.659059138980096,0.747871807711567,100,4,4,NA,NA,NA,3994,0,671.854,"ncurve"
"Zhengmix4eq","Variance","SC3",100,"estimated","submitted","default",1,0.525872621955585,0.648678108893814,0.427292579885344,0.953430145217827,100,NA,26,NA,NA,NA,NA,NA,1065.39,"ncurve"
"Zhengmix4eq","Variance","SC3",200,"true","submitted","default",1,0.973622449835673,0.980211988875778,0.961191912409708,0.989984977466199,200,4,4,NA,NA,NA,3994,0,686.083,"ncurve"
"Zhengmix4eq","Variance","SC3",200,"estimated","submitted","default",1,0.453967540113001,0.595016209572832,0.357844130312208,0.984727090635954,200,NA,26,NA,NA,NA,NA,NA,1478.979,"ncurve"
"Zhengmix4eq","Variance","SC3",300,"true","submitted","default",1,0.967175074566981,0.975375793787913,0.951935140780935,0.987481221832749,300,4,4,NA,NA,NA,3994,0,750.571,"ncurve"
"Zhengmix4eq","Variance","SC3",300,"estimated","submitted","default",1,0.395950376999685,0.547046547033903,0.30660733550422,0.973710565848773,300,NA,26,NA,NA,NA,NA,NA,2014.42,"ncurve"
"Zhengmix4eq","Variance","SC3",500,"true","submitted","default",1,0.982738325025026,0.987050754228554,0.974432584046939,0.993490235353029,500,4,4,NA,NA,NA,3994,0,1001.283,"ncurve"
"Zhengmix4eq","Variance","SC3",500,"estimated","submitted","default",1,0.386011524571554,0.542191123146655,0.295961544141093,0.986229344016024,500,NA,26,NA,NA,NA,NA,NA,1958.935,"ncurve"
"Zhengmix4eq","Variance","SC3",750,"true","submitted","default",1,0.982728403465064,0.98704335526792,0.974418160959982,0.993490235353029,750,4,4,NA,NA,NA,3994,0,793.024,"ncurve"
"Zhengmix4eq","Variance","SC3",750,"estimated","submitted","default",1,0.466570490170792,0.606190234571701,0.368679823836222,0.987230846269404,750,NA,26,NA,NA,NA,NA,NA,1588.243,"ncurve"
"Zhengmix4eq","Variance","SC3",1000,"true","submitted","default",1,0.979507790326001,0.984627209109145,0.969719906165723,0.992238357536304,1000,4,4,NA,NA,NA,3994,0,763.33,"ncurve"
"Zhengmix4eq","Variance","SC3",1000,"estimated","submitted","default",1,0.424937715543985,0.573710995289113,0.330410039442672,0.991236855282924,1000,NA,26,NA,NA,NA,NA,NA,1540.292,"ncurve"
"Zhengmix4eq","Variance","SC3",1500,"true","submitted","default",1,0.98015824906823,0.985115183583671,0.970666981905271,0.992488733099649,1500,4,4,NA,NA,NA,3994,0,745.835,"ncurve"
"Zhengmix4eq","Variance","SC3",1500,"estimated","submitted","default",1,0.504459216275303,0.635267819493619,0.404562263922112,0.993490235353029,1500,NA,26,NA,NA,NA,NA,NA,1384.484,"ncurve"
"Zhengmix4eq","Variance","SC3",2500,"true","submitted","default",1,0.978800713292912,0.984096859077071,0.968691616723565,0.991987981972959,2500,4,4,NA,NA,NA,3994,0,852.965,"ncurve"
"Zhengmix4eq","Variance","SC3",2500,"estimated","submitted","default",1,0.535282965413257,0.658486562446308,0.434643134704316,0.995242864296445,2500,NA,26,NA,NA,NA,NA,NA,2357.061,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",0,"true","submitted","object",1,0.742182853104296,0.779560480639451,0.635899643845041,0.832248372558838,2134,8,8,1700,1774,"3:2",3994,0,1589.242,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",0,"estimated","submitted","default",1,0.481163268041318,0.559371926296442,0.355150521851108,0.843515272909364,2134,NA,22,1600,2101,"3:2",NA,NA,3062.457,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",100,"true","submitted","default",1,0.590950347981019,0.651507993293008,0.479551285077986,0.711817726589885,100,8,8,1700,1774,"1:2",3994,0,1700.292,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",100,"estimated","submitted","default",1,0.401576586924475,0.490530433528822,0.287059260708701,0.766900350525789,100,NA,22,1600,2101,"2:3",NA,NA,1813.836,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",200,"true","submitted","object",1,0.705300580267405,0.749234201990694,0.595145254855532,0.816975463194792,200,8,8,1700,1774,"1:2",3994,0,1499.059,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",200,"estimated","submitted","default",1,0.407708155836918,0.49681803242571,0.291760037411371,0.819979969954932,200,NA,22,1600,2101,"1:3",NA,NA,1887.211,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",300,"true","submitted","object",1,0.712816122239834,0.756121011252978,0.603593607387655,0.822233350025038,300,8,8,1700,1774,"1:3",3994,0,1421.724,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",300,"estimated","submitted","default",1,0.453339064101891,0.538546019034428,0.329563253560631,0.829243865798698,300,NA,22,1600,2101,"1:3",NA,NA,1931.951,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",500,"true","submitted","object",1,0.725872108440017,0.766946066171819,0.617974698427052,0.827491236855283,500,8,8,1700,1774,"1:3",3994,0,1489.508,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",500,"estimated","submitted","default",1,0.407588566665984,0.496770701331252,0.29163970446422,0.831997996995493,500,NA,22,1600,2101,"2:3",NA,NA,1906.058,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",750,"true","submitted","object",1,0.736754974773863,0.77571724663374,0.630055441433084,0.834001001502253,750,8,8,1700,1774,"1:3",3994,0,1608.342,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",750,"estimated","submitted","default",1,0.418706620880268,0.505836451387621,0.30111988517872,0.835002503755633,750,NA,22,1600,2101,"1:1",NA,NA,1906.867,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",1000,"true","submitted","object",1,0.738712490291205,0.776577308576464,0.631910852863169,0.831997996995493,1000,8,8,1700,1774,"1:2",3994,0,1457.469,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",1000,"estimated","submitted","default",1,0.406265730803855,0.497608771851722,0.289821672927501,0.841261892839259,1000,NA,22,1600,2101,"2:1",NA,NA,1875.584,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",1500,"true","submitted","object",1,0.742801823320289,0.781048646529306,0.63705558448465,0.835252879318979,1500,8,8,1700,1774,"2:3",3994,0,1461.23,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",1500,"estimated","submitted","default",1,0.455910540787146,0.541286106210748,0.331605669075175,0.845518277416124,1500,NA,22,1600,2101,"1:1",NA,NA,1861.451,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",2500,"true","submitted","object",1,0.76647194030324,0.800566722933019,0.664437623494712,0.848773159739609,2259,8,8,1700,1774,"1:1",3994,0,1721.71,"ncurve"
"Zhengmix8eq","DIFS","Refined Louvain",2500,"estimated","submitted","default",1,0.475562634644959,0.553255743617715,0.350712677162748,0.842513770655984,2500,NA,22,1600,2101,"1:1",NA,NA,1860.886,"ncurve"
"Zhengmix8eq","DIFS","SC3",0,"true","submitted","object",1,0.762445053070693,0.79713192376501,0.659659786161247,0.846519779669504,2134,8,8,1700,1774,"3:2",3994,0,2365.991,"ncurve"
"Zhengmix8eq","DIFS","SC3",0,"estimated","submitted","default",1,0.537947245967497,0.59446858399847,0.416797459430318,0.831997996995493,2134,NA,22,1600,2101,"3:2",NA,NA,3058.895,"ncurve"
"Zhengmix8eq","DIFS","SC3",100,"true","submitted","default",1,0.540788113731556,0.628978879904249,0.441476669510566,0.688532799198798,100,8,8,1700,1774,"1:2",3994,0,2383.357,"ncurve"
"Zhengmix8eq","DIFS","SC3",100,"estimated","submitted","default",1,0.615356428404271,0.664639697351803,0.489040309648974,0.735102653980971,100,NA,22,1600,2101,"2:3",NA,NA,2589.48,"ncurve"
"Zhengmix8eq","DIFS","SC3",200,"true","submitted","object",1,0.594913570419011,0.669046096679526,0.488591513969864,0.725087631447171,200,8,8,1700,1774,"1:2",3994,0,2164.176,"ncurve"
"Zhengmix8eq","DIFS","SC3",200,"estimated","submitted","default",1,0.584800261267977,0.639120353873931,0.45743133191776,0.766399599399099,200,NA,22,1600,2101,"1:3",NA,NA,2833.426,"ncurve"
"Zhengmix8eq","DIFS","SC3",300,"true","submitted","object",1,0.632159253223291,0.692355908310319,0.521541881423781,0.741362043064597,300,8,8,1700,1774,"1:3",3994,0,2191.921,"ncurve"
"Zhengmix8eq","DIFS","SC3",300,"estimated","submitted","default",1,0.509406850253588,0.572892900180651,0.38645518080428,0.753630445668503,300,NA,22,1600,2101,"1:3",NA,NA,2871.392,"ncurve"
"Zhengmix8eq","DIFS","SC3",500,"true","submitted","object",1,0.648177429943636,0.701230372464563,0.535569506555967,0.746870305458187,500,8,8,1700,1774,"1:3",3994,0,2329.891,"ncurve"
"Zhengmix8eq","DIFS","SC3",500,"estimated","submitted","default",1,0.416671845325796,0.494868342764022,0.303698215453932,0.769404106159239,500,NA,22,1600,2101,"2:3",NA,NA,2916.009,"ncurve"
